__metadata,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,AREA,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~341')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~341')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~341,341,JJ,03,16,03/16,12,56,1825,3,02,South,10,JJ-F12,1kg Blueberry Muesli,1604,1604,ST,6.70,10746.80,3641.08,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~342')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~342')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~342,342,JJ,03,16,03/16,12,56,1840,1,02,West,10,JJ-F15,1kg Original Muesli,1319,1319,ST,6.50,8573.50,1793.84,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~343')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~343')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~343,343,JJ,03,16,03/16,12,56,1834,1,02,North,12,JJ-F12,1kg Blueberry Muesli,1618,1618,ST,6.70,10840.60,3672.86,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~344')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~344')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~344,344,JJ,03,16,03/16,12,56,1834,2,02,North,12,JJ-F12,1kg Blueberry Muesli,1650,1650,ST,6.70,11055.00,3745.50,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~345')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~345')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~345,345,JJ,03,16,03/16,12,56,1834,3,02,North,12,JJ-F12,1kg Blueberry Muesli,1649,1649,ST,6.70,11048.30,3743.23,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~346')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~346')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~346,346,JJ,03,16,03/16,12,56,1831,3,02,South,12,JJ-F12,1kg Blueberry Muesli,1718,1718,ST,6.70,11510.60,3899.86,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~347')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~347')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~347,347,JJ,03,16,03/16,12,56,1831,2,02,South,12,JJ-F12,1kg Blueberry Muesli,1564,1564,ST,6.70,10478.80,3550.28,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~348')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~348')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~348,348,JJ,03,16,03/16,12,56,1831,1,02,South,12,JJ-F12,1kg Blueberry Muesli,1463,1463,ST,6.70,9802.10,3321.01,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~349')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~349')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~349,349,JJ,03,16,03/16,12,56,1828,4,02,South,12,JJ-F12,1kg Blueberry Muesli,1509,1509,ST,6.70,10110.30,3425.43,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~350')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~350')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~350,350,JJ,03,16,03/16,12,56,1828,3,02,South,12,JJ-F12,1kg Blueberry Muesli,1556,1556,ST,6.70,10425.20,3532.12,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~351')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~351')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~351,351,JJ,03,16,03/16,12,56,1828,2,02,South,12,JJ-F12,1kg Blueberry Muesli,1401,1401,ST,6.70,9386.70,3180.27,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~352')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~352')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~352,352,JJ,03,16,03/16,12,56,1828,1,02,South,12,JJ-F12,1kg Blueberry Muesli,1538,1538,ST,6.70,10304.60,3491.26,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~353')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~353')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~353,353,JJ,03,16,03/16,12,56,1837,2,02,North,12,JJ-F12,1kg Blueberry Muesli,317,317,ST,6.70,2123.90,719.59,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~354')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~354')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~354,354,JJ,03,16,03/16,12,56,1834,4,02,North,12,JJ-F15,1kg Original Muesli,1608,1608,ST,6.50,10452.00,2186.88,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~355')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~355')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~355,355,JJ,03,16,03/16,12,56,1837,1,02,North,12,JJ-F15,1kg Original Muesli,1512,1512,ST,6.50,9828.00,2056.32,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~356')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~356')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~356,356,JJ,03,17,03/17,12,57,1858,2,02,West,10,JJ-F12,1kg Blueberry Muesli,1348,1348,ST,6.70,9031.60,3059.96,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~357')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~357')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~357,357,JJ,03,17,03/17,12,57,1858,1,02,West,10,JJ-F12,1kg Blueberry Muesli,1497,1497,ST,6.70,10029.90,3398.19,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~358')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~358')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~358,358,JJ,03,17,03/17,12,57,1861,3,02,North,10,JJ-F12,1kg Blueberry Muesli,1789,1789,ST,6.70,11986.30,4061.03,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~359')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~359')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~359,359,JJ,03,17,03/17,12,57,1861,1,02,North,10,JJ-F12,1kg Blueberry Muesli,1485,1485,ST,6.70,9949.50,3370.95,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~360')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~360')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~360,360,JJ,03,17,03/17,12,57,1861,2,02,North,10,JJ-F12,1kg Blueberry Muesli,1548,1548,ST,6.70,10371.60,3513.96,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~361')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~361')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~361,361,JJ,03,17,03/17,12,57,1858,3,02,West,10,JJ-F12,1kg Blueberry Muesli,1652,1652,ST,6.70,11068.40,3750.04,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~362')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~362')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~362,362,JJ,03,17,03/17,12,57,1854,3,02,South,12,JJ-F12,1kg Blueberry Muesli,1576,1576,ST,6.70,10559.20,3577.52,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~363')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~363')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~363,363,JJ,03,17,03/17,12,57,1854,2,02,South,12,JJ-F12,1kg Blueberry Muesli,1679,1679,ST,6.70,11249.30,3811.33,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~364')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~364')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~364,364,JJ,03,17,03/17,12,57,1854,1,02,South,12,JJ-F12,1kg Blueberry Muesli,1691,1691,ST,6.70,11329.70,3838.57,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~365')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~365')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~365,365,JJ,03,18,03/18,12,58,1885,3,02,South,10,JJ-F12,1kg Blueberry Muesli,1709,1709,ST,6.70,11450.30,3879.43,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~366')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~366')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~366,366,JJ,03,18,03/18,12,58,1885,2,02,South,10,JJ-F12,1kg Blueberry Muesli,1367,1367,ST,6.70,9158.90,3103.09,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~367')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~367')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~367,367,JJ,03,18,03/18,12,58,1885,1,02,South,10,JJ-F12,1kg Blueberry Muesli,1459,1459,ST,6.70,9775.30,3311.93,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~368')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~368')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~368,368,JJ,03,18,03/18,12,58,1907,1,02,West,10,JJ-F12,1kg Blueberry Muesli,1468,1468,ST,6.70,9835.60,3332.36,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~369')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~369')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~369,369,JJ,03,18,03/18,12,58,1907,2,02,West,10,JJ-F12,1kg Blueberry Muesli,1592,1592,ST,6.70,10666.40,3613.84,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~370')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~370')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~370,370,JJ,03,18,03/18,12,58,1907,3,02,West,10,JJ-F12,1kg Blueberry Muesli,1564,1564,ST,6.70,10478.80,3550.28,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~371')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~371')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~371,371,JJ,03,18,03/18,12,58,1909,3,02,North,10,JJ-F12,1kg Blueberry Muesli,775,775,ST,6.70,5192.50,1759.25,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~372')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~372')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~372,372,JJ,03,18,03/18,12,58,1909,2,02,North,10,JJ-F12,1kg Blueberry Muesli,1617,1617,ST,6.70,10833.90,3670.59,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~373')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~373')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~373,373,JJ,03,18,03/18,12,58,1909,1,02,North,10,JJ-F12,1kg Blueberry Muesli,1747,1747,ST,6.70,11704.90,3965.69,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~374')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~374')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~374,374,JJ,03,18,03/18,12,58,1888,2,02,South,12,JJ-F12,1kg Blueberry Muesli,1776,1776,ST,6.70,11899.20,4031.52,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~375')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~375')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~375,375,JJ,03,18,03/18,12,58,1888,1,02,South,12,JJ-F12,1kg Blueberry Muesli,1728,1728,ST,6.70,11577.60,3922.56,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~376')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~376')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~376,376,JJ,03,18,03/18,12,58,1893,1,02,North,12,JJ-F12,1kg Blueberry Muesli,1514,1514,ST,6.70,10143.80,3436.78,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~377')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~377')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~377,377,JJ,03,18,03/18,12,58,1893,2,02,North,12,JJ-F12,1kg Blueberry Muesli,1402,1402,ST,6.70,9393.40,3182.54,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~378')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~378')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~378,378,JJ,03,18,03/18,12,58,1903,3,02,North,12,JJ-F12,1kg Blueberry Muesli,1634,1634,ST,6.70,10947.80,3709.18,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~379')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~379')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~379,379,JJ,03,18,03/18,12,58,1903,2,02,North,12,JJ-F12,1kg Blueberry Muesli,1587,1587,ST,6.70,10632.90,3602.49,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~380')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~380')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~380,380,JJ,03,18,03/18,12,58,1903,1,02,North,12,JJ-F12,1kg Blueberry Muesli,1670,1670,ST,6.70,11189.00,3790.90,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~381')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~381')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~381,381,JJ,03,18,03/18,12,58,1905,3,02,West,12,JJ-F12,1kg Blueberry Muesli,1705,1705,ST,6.70,11423.50,3870.35,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~382')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~382')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~382,382,JJ,03,18,03/18,12,58,1905,2,02,West,12,JJ-F12,1kg Blueberry Muesli,1619,1619,ST,6.70,10847.30,3675.13,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~383')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~383')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~383,383,JJ,03,18,03/18,12,58,1905,1,02,West,12,JJ-F12,1kg Blueberry Muesli,1719,1719,ST,6.70,11517.30,3902.13,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~384')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~384')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~384,384,JJ,03,18,03/18,12,58,1898,1,02,North,12,JJ-F12,1kg Blueberry Muesli,1544,1544,ST,6.70,10344.80,3504.88,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~385')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~385')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~385,385,JJ,03,18,03/18,12,58,1898,2,02,North,12,JJ-F12,1kg Blueberry Muesli,1383,1383,ST,6.70,9266.10,3139.41,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~386')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~386')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~386,386,JJ,03,18,03/18,12,58,1898,3,02,North,12,JJ-F12,1kg Blueberry Muesli,1703,1703,ST,6.70,11410.10,3865.81,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~387')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~387')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~387,387,JJ,03,18,03/18,12,58,1893,3,02,North,12,JJ-F12,1kg Blueberry Muesli,1453,1453,ST,6.70,9735.10,3298.31,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~388')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~388')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~388,388,JJ,03,19,03/19,12,59,1926,2,02,West,10,JJ-F12,1kg Blueberry Muesli,504,504,ST,6.70,3376.80,1144.08,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~389')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~389')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~389,389,JJ,03,19,03/19,12,59,1926,1,02,West,10,JJ-F12,1kg Blueberry Muesli,1481,1481,ST,6.70,9922.70,3361.87,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~390')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~390')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~390,390,JJ,03,19,03/19,12,59,1914,2,02,South,10,JJ-F12,1kg Blueberry Muesli,1468,1468,ST,6.70,9835.60,3332.36,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~391')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~391')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~391,391,JJ,03,19,03/19,12,59,1914,3,02,South,10,JJ-F12,1kg Blueberry Muesli,1561,1561,ST,6.70,10458.70,3543.47,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~392')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~392')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~392,392,JJ,03,19,03/19,12,59,1914,1,02,South,10,JJ-F13,1kg Strawberry Muesli,1666,1666,ST,6.80,11328.80,3798.48,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~393')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~393')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~393,393,JJ,03,19,03/19,12,59,1922,1,02,North,12,JJ-F12,1kg Blueberry Muesli,1790,1790,ST,6.50,11635.00,4063.30,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~394')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~394')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~394,394,JJ,03,19,03/19,12,59,1918,3,02,South,12,JJ-F12,1kg Blueberry Muesli,1579,1579,ST,6.50,10263.50,3584.33,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~395')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~395')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~395,395,JJ,03,19,03/19,12,59,1918,2,02,South,12,JJ-F12,1kg Blueberry Muesli,1515,1515,ST,6.50,9847.50,3439.05,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~396')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~396')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~396,396,JJ,03,19,03/19,12,59,1918,1,02,South,12,JJ-F12,1kg Blueberry Muesli,1766,1766,ST,6.50,11479.00,4008.82,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~397')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~397')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~397,397,JJ,03,19,03/19,12,59,1922,2,02,North,12,JJ-F12,1kg Blueberry Muesli,1553,1553,ST,6.50,10094.50,3525.31,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~398')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~398')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~398,398,JJ,03,19,03/19,12,59,1922,3,02,North,12,JJ-F12,1kg Blueberry Muesli,1523,1523,ST,6.50,9899.50,3457.21,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~399')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~399')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~399,399,JJ,03,19,03/19,12,59,1925,3,02,North,12,JJ-F12,1kg Blueberry Muesli,1402,1402,ST,6.50,9113.00,3182.54,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~400')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~400')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~400,400,JJ,03,19,03/19,12,59,1925,2,02,North,12,JJ-F12,1kg Blueberry Muesli,1523,1523,ST,6.50,9899.50,3457.21,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~401')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~401')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~401,401,JJ,03,19,03/19,12,59,1925,1,02,North,12,JJ-F12,1kg Blueberry Muesli,1502,1502,ST,6.50,9763.00,3409.54,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~402')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~402')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~402,402,JJ,03,20,03/20,12,60,1938,1,02,South,12,JJ-F13,1kg Strawberry Muesli,1433,1433,ST,6.80,9744.40,3267.24,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~403')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~403')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~403,403,JJ,03,20,03/20,12,60,1938,2,02,South,12,JJ-F13,1kg Strawberry Muesli,1385,1385,ST,6.80,9418.00,3157.80,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~404')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~404')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~404,404,JJ,03,20,03/20,12,60,1951,1,02,West,12,JJ-F13,1kg Strawberry Muesli,1655,1655,ST,6.80,11254.00,3773.40,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~405')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~405')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~405,405,JJ,03,20,03/20,12,60,1951,2,02,West,12,JJ-F13,1kg Strawberry Muesli,1481,1481,ST,6.80,10070.80,3376.68,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~406')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~406')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~406,406,JJ,03,20,03/20,12,60,1951,3,02,West,12,JJ-F13,1kg Strawberry Muesli,1324,1324,ST,6.80,9003.20,3018.72,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~407')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~407')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~407,407,JJ,03,20,03/20,12,60,1946,1,02,North,12,JJ-F13,1kg Strawberry Muesli,1465,1465,ST,6.80,9962.00,3340.20,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~408')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~408')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~408,408,JJ,03,20,03/20,12,60,1946,2,02,North,12,JJ-F13,1kg Strawberry Muesli,1632,1632,ST,6.80,11097.60,3720.96,EUR
